filename,width,height,class,xmin,ymin,xmax,ymax
plate62.jpg,5184,3456,plate,1115,651,3915,3403
mug62.jpg,3000,2000,mug,1650,335,2437,1177
balloon45.jpg,3648,4560,balloon,2084,3555,2620,4205
present43.jpg,5616,3744,present,3058,1798,5040,3716
present43.jpg,5616,3744,present,4975,2692,5616,3691
door11.jpg,5184,3888,door,1622,1953,2281,3288
door11.jpg,5184,3888,door,2927,1961,3573,3299
balloon17.jpg,3024,4032,balloon,1177,1481,1858,2487
sign25.jpg,2913,4422,sign,606,1240,2206,2827
cake6.jpg,3177,4765,cake,592,2142,2499,3757
present58.jpg,1920,1271,present,1017,244,1920,1269
mug45.jpg,4033,2685,mug,2043,582,3155,1957
mug45.jpg,4033,2685,mug,801,823,2218,1978
motorcycle50.jpg,5470,3647,motorcycle,298,637,5104,3493
mug65.jpg,4721,2912,mug,425,1143,1977,2282
mug65.jpg,4721,2912,mug,1744,972,3129,1982
card51.jpg,3279,4962,card,789,1169,2497,4315
card32.jpg,3888,5184,card,534,982,2548,3795
present26.jpg,6000,4000,present,1115,959,2465,2459
present26.jpg,6000,4000,present,27,2284,2134,3871
present26.jpg,6000,4000,present,1815,2046,3346,3502
present26.jpg,6000,4000,present,3102,2040,4571,3452
motorcycle2.jpg,3000,2000,motorcycle,1028,350,2877,1756
cake4.jpg,3456,5184,cake,1090,2112,2290,3987
motorcycle17.jpg,5969,3979,motorcycle,937,805,4819,3280
tree61.jpg,1920,1080,tree,64,205,880,955
sign0.jpg,1969,3500,sign,741,2333,1233,2895
tree11.jpg,5760,3600,tree,1324,179,3100,3438
motorcycle62.jpg,3456,5184,motorcycle,268,1273,3104,4118
plate54.jpg,6000,4000,plate,2277,765,3609,2096
plate54.jpg,6000,4000,plate,3565,696,4846,1996
plate54.jpg,6000,4000,plate,934,821,2240,2034
plate54.jpg,6000,4000,plate,996,1977,2377,3296
plate54.jpg,6000,4000,plate,2465,2077,3796,3296
plate54.jpg,6000,4000,plate,3696,2040,4959,3265
plate54.jpg,6000,4000,plate,1,1934,871,3287
plate54.jpg,6000,4000,plate,1,734,965,2122
plate54.jpg,6000,4000,plate,1,1,1052,809
plate54.jpg,6000,4000,plate,1040,1,2365,765
plate54.jpg,6000,4000,plate,2346,1,3610,734
plate54.jpg,6000,4000,plate,3640,21,4884,865
plate54.jpg,6000,4000,plate,4821,1,5937,752
plate54.jpg,6000,4000,plate,15,3290,684,4000
plate54.jpg,6000,4000,plate,990,3359,2425,4000
plate54.jpg,6000,4000,plate,2477,3177,3795,4000
plate54.jpg,6000,4000,plate,3740,3321,4998,4000
plate54.jpg,6000,4000,plate,5065,3265,5991,4000
plate54.jpg,6000,4000,plate,5065,2040,6000,3310
plate54.jpg,6000,4000,plate,4877,671,6000,1934
tree30.jpg,5184,3456,tree,1346,9,4294,2756
door33.jpg,3802,5703,door,214,765,2096,5010
present62.jpg,1920,1152,present,845,361,1435,820
present62.jpg,1920,1152,present,478,106,1166,683
card58.jpg,4896,3264,card,1312,990,3529,2293
door36.jpg,4000,6000,door,1059,1640,2377,4567
bicycle6.jpg,4492,3369,bicycle,1364,1008,4037,2955
boat36.jpg,4160,6240,boat,195,3475,4160,5735
present28.jpg,1920,1288,present,1104,209,1825,1151
present28.jpg,1920,1288,present,455,113,1225,1062
balloon55.jpg,5055,3372,balloon,1367,1340,2604,2871
balloon55.jpg,5055,3372,balloon,3298,382,4461,1919
motorcycle11.jpg,6000,4000,motorcycle,865,1209,5209,3871
bench1.jpg,3024,4032,bench,508,3100,1839,3862
window55.jpg,3650,5475,window,2054,3375,2720,4383
window55.jpg,3650,5475,window,2062,1183,2720,2133
window55.jpg,3650,5475,window,2070,100,2687,683
boat27.jpg,5921,3947,boat,2580,2246,3263,3202
motorcycle65.jpg,4032,3024,motorcycle,136,100,3891,2737
house59.jpg,5184,3456,house,741,556,4262,3188
house35.jpg,3492,5232,house,650,861,2733,3853
cake20.jpg,4954,3303,cake,654,874,1729,1809
cake20.jpg,4954,3303,cake,1839,929,2864,1844
card63.jpg,7952,5304,card,532,1504,2945,3876
car23.jpg,5596,3731,car,1577,1516,3345,2289
tree19.jpg,4608,3456,tree,237,772,2116,2940
plate59.jpg,3024,3780,plate,673,1386,2238,2916
plate59.jpg,3024,3780,plate,809,363,1973,1481
plate59.jpg,3024,3780,plate,2215,1563,3024,2623
door50.jpg,3174,3980,door,608,249,2602,3874
chair14.jpg,4032,2688,chair,255,1752,996,2688
chair14.jpg,4032,2688,chair,1081,1752,1795,2688
chair14.jpg,4032,2688,chair,1790,1737,2479,2688
chair14.jpg,4032,2688,chair,2467,1731,3192,2688
bench58.jpg,4432,2955,bench,233,1910,944,2282
bench58.jpg,4432,2955,bench,3626,1781,4281,2113
balloon51.jpg,3840,5760,balloon,1261,1620,2442,2947
window39.jpg,4606,3019,window,457,693,1143,1740
window39.jpg,4606,3019,window,3333,674,4014,1721
bicycle1.jpg,4928,3264,bicycle,786,929,4421,3054
door56.jpg,3456,5184,door,990,812,2765,4429
door58.jpg,2103,3000,door,510,1133,937,2060
door58.jpg,2103,3000,door,1215,1186,1615,2045
plate64.jpg,3748,2511,plate,1799,253,2891,1334
present13.jpg,1920,1280,present,717,911,1027,1221
present13.jpg,1920,1280,present,888,449,1221,1002
present13.jpg,1920,1280,present,874,125,1300,696
present13.jpg,1920,1280,present,21,35,929,719
present13.jpg,1920,1280,present,1184,307,1886,1186
present13.jpg,1920,1280,present,321,470,964,1092
mug50.jpg,5777,3851,mug,3243,1399,5132,2964
window51.jpg,4316,4005,window,960,749,1648,1824
window51.jpg,4316,4005,window,935,2137,1642,3224
window34.jpg,3827,2672,window,247,2,791,890
window34.jpg,3827,2672,window,1535,1506,2071,2314
window34.jpg,3827,2672,window,2795,1478,3359,2310
window34.jpg,3827,2672,window,1519,6,2075,866
window34.jpg,3827,2672,window,2771,10,3363,898
balloon4.jpg,4896,3264,balloon,760,294,2005,1869
house14.jpg,8411,2912,house,782,14,4709,2587
door4.jpg,2048,3089,door,492,609,1588,2618
card34.jpg,4804,3653,card,336,2237,1199,3442
tree31.jpg,4000,6000,tree,31,3858,850,5158
tree31.jpg,4000,6000,tree,2628,1981,3781,4267
tree31.jpg,4000,6000,tree,3371,2090,4000,4222
ball5.jpg,5472,3078,ball,2016,869,3288,2130
